"","V1","V2"
"100"," 16.000000000000000","-13.000000000000000"
"101"," 10.000000000000000","-13.000000000000000"
"102"," 25.000000000000000","-13.000000000000000"
"103"," 26.000000000000000","-13.000000000000000"
"104"," 19.000000000000000","-13.000000000000000"
"105","  9.000000000000000","-13.000000000000000"
"106","  8.000000000000000","-13.000000000000000"
"107"," 15.000000000000000","-13.000000000000000"
"108"," 17.000000000000000","-13.000000000000000"
"109"," 18.000000000000000","-13.000000000000000"
"110","  6.000000000000000","-13.000000000000000"
"111"," 23.000000000000000","-13.000000000000000"
"112"," 24.000000000000000","-13.000000000000000"
"113"," 14.000000000000000","-13.000000000000000"
"114"," 12.000000000000000","-13.000000000000000"
"115","  7.000000000000000","-13.000000000000000"
"116"," 13.000000000000000","-13.000000000000000"
"117"," 19.000000000000000","-14.000000000000000"
"118"," 31.000000000000000","-14.000000000000000"
"119"," 20.000000000000000","-14.000000000000000"
"120"," 30.000000000000000","-14.000000000000000"
"121"," 27.000000000000000","-14.000000000000000"
"122"," 28.000000000000000","-14.000000000000000"
"123","  9.000000000000000","-14.000000000000000"
"124"," 26.000000000000000","-14.000000000000000"
"125"," 11.000000000000000","-14.000000000000000"
"126"," 18.000000000000000","-14.000000000000000"
"127"," 25.000000000000000","-14.000000000000000"
"128","  5.000000000000000","-14.000000000000000"
"129"," 10.000000000000000","-14.000000000000000"
"130"," 14.000000000000000","-14.000000000000000"
"131"," 29.000000000000000","-14.000000000000000"
"132","  6.000000000000000","-14.000000000000000"
"133","  8.000000000000000","-14.000000000000000"
"134"," 17.000000000000000","-14.000000000000000"
"135"," 23.000000000000000","-14.000000000000000"
"136"," 12.000000000000000","-14.000000000000000"
"137"," 24.000000000000000","-14.000000000000000"
"138","  7.000000000000000","-14.000000000000000"
"139"," 15.000000000000000","-14.000000000000000"
"140"," 13.000000000000000","-14.000000000000000"
"141"," 21.000000000000000","-14.000000000000000"
"142"," 16.000000000000000","-14.000000000000000"
"143"," 30.000000000000000","-15.000000000000000"
"144"," 31.000000000000000","-15.000000000000000"
"145"," 22.000000000000000","-15.000000000000000"
"146"," 11.000000000000000","-15.000000000000000"
"147"," 29.000000000000000","-15.000000000000000"
"148"," 19.000000000000000","-15.000000000000000"
"149"," 27.000000000000000","-15.000000000000000"
"150"," 18.000000000000000","-15.000000000000000"
"151"," 23.000000000000000","-15.000000000000000"
"152"," 25.000000000000000","-15.000000000000000"
"153","  9.000000000000000","-15.000000000000000"
"154"," 21.000000000000000","-15.000000000000000"
"155","  8.000000000000000","-15.000000000000000"
"156"," 16.000000000000000","-15.000000000000000"
"157"," 20.000000000000000","-15.000000000000000"
"158"," 17.000000000000000","-15.000000000000000"
"159"," 26.000000000000000","-15.000000000000000"
"160"," 10.000000000000000","-15.000000000000000"
"161"," 24.000000000000000","-15.000000000000000"
"162"," 14.000000000000000","-15.000000000000000"
"163"," 15.000000000000000","-15.000000000000000"
"164","  6.000000000000000","-15.000000000000000"
"165","  7.000000000000000","-15.000000000000000"
"166"," 12.000000000000000","-15.000000000000000"
"167"," 13.000000000000000","-15.000000000000000"
"168"," 22.000000000000000","-16.000000000000000"
"169"," 31.000000000000000","-16.000000000000000"
"170"," 20.000000000000000","-16.000000000000000"
"171"," 11.000000000000000","-16.000000000000000"
"172"," 19.000000000000000","-16.000000000000000"
"173"," 21.000000000000000","-16.000000000000000"
"174"," 27.000000000000000","-16.000000000000000"
"175"," 30.000000000000000","-16.000000000000000"
"176"," 16.000000000000000","-16.000000000000000"
"177"," 26.000000000000000","-16.000000000000000"
"178"," 28.000000000000000","-16.000000000000000"
"179"," 29.000000000000000","-16.000000000000000"
"180"," 10.000000000000000","-16.000000000000000"
"181","  9.000000000000000","-16.000000000000000"
"182"," 18.000000000000000","-16.000000000000000"
"183"," 25.000000000000000","-16.000000000000000"
"184"," 15.000000000000000","-16.000000000000000"
"185","  8.000000000000000","-16.000000000000000"
"186"," 14.000000000000000","-16.000000000000000"
"187"," 12.000000000000000","-16.000000000000000"
"188"," 17.000000000000000","-16.000000000000000"
"189"," 23.000000000000000","-16.000000000000000"
"190","  5.000000000000000","-16.000000000000000"
"191","  6.000000000000000","-16.000000000000000"
"192","  7.000000000000000","-16.000000000000000"
"193"," 24.000000000000000","-16.000000000000000"
"194"," 13.000000000000000","-16.000000000000000"
"195"," 31.000000000000000","-17.000000000000000"
"196"," 22.000000000000000","-17.000000000000000"
"197"," 30.000000000000000","-17.000000000000000"
"198"," 11.000000000000000","-17.000000000000000"
"199"," 29.000000000000000","-17.000000000000000"
"200"," 20.000000000000000","-17.000000000000000"
"201"," 16.000000000000000","-17.000000000000000"
"202"," 19.000000000000000","-17.000000000000000"
"203"," 25.000000000000000","-17.000000000000000"
"204"," 27.000000000000000","-17.000000000000000"
"205"," 28.000000000000000","-17.000000000000000"
"206"," 21.000000000000000","-17.000000000000000"
"207"," 26.000000000000000","-17.000000000000000"
"208","  9.000000000000000","-17.000000000000000"
"209","  8.000000000000000","-17.000000000000000"
"210"," 10.000000000000000","-17.000000000000000"
"211"," 23.000000000000000","-17.000000000000000"
"212","  5.000000000000000","-17.000000000000000"
"213"," 15.000000000000000","-17.000000000000000"
"214"," 18.000000000000000","-17.000000000000000"
"215"," 17.000000000000000","-17.000000000000000"
"216"," 24.000000000000000","-17.000000000000000"
"217"," 14.000000000000000","-17.000000000000000"
"218","  7.000000000000000","-17.000000000000000"
"219"," 12.000000000000000","-17.000000000000000"
"220"," 13.000000000000000","-17.000000000000000"
"221","  6.000000000000000","-17.000000000000000"
"222"," 22.000000000000000","-18.000000000000000"
"223"," 11.000000000000000","-18.000000000000000"
"224"," 21.000000000000000","-18.000000000000000"
"225","  9.000000000000000","-18.000000000000000"
"226"," 20.000000000000000","-18.000000000000000"
"227"," 29.000000000000000","-18.000000000000000"
"228"," 28.000000000000000","-18.000000000000000"
"229"," 10.000000000000000","-18.000000000000000"
"230"," 27.000000000000000","-18.000000000000000"
"231"," 19.000000000000000","-18.000000000000000"
"232"," 15.000000000000000","-18.000000000000000"
"233"," 17.000000000000000","-18.000000000000000"
"234"," 30.000000000000000","-18.000000000000000"
"235"," 16.000000000000000","-18.000000000000000"
"236"," 14.000000000000000","-18.000000000000000"
"237","  8.000000000000000","-18.000000000000000"
"238"," 25.000000000000000","-18.000000000000000"
"239"," 26.000000000000000","-18.000000000000000"
"240"," 23.000000000000000","-18.000000000000000"
"241"," 12.000000000000000","-18.000000000000000"
"242","  7.000000000000000","-18.000000000000000"
"243"," 13.000000000000000","-18.000000000000000"
"244"," 24.000000000000000","-18.000000000000000"
"245","  6.000000000000000","-18.000000000000000"
"246","  5.000000000000000","-18.000000000000000"
"247"," 22.000000000000000","-19.000000000000000"
"248"," 11.000000000000000","-19.000000000000000"
"249","  5.000000000000000","-19.000000000000000"
"250"," 20.000000000000000","-19.000000000000000"
"251"," 21.000000000000000","-19.000000000000000"
"252"," 29.000000000000000","-19.000000000000000"
"253"," 27.000000000000000","-19.000000000000000"
"254"," 30.000000000000000","-19.000000000000000"
"255","  9.000000000000000","-19.000000000000000"
"256"," 17.000000000000000","-19.000000000000000"
"257"," 19.000000000000000","-19.000000000000000"
"258"," 18.000000000000000","-19.000000000000000"
"259"," 28.000000000000000","-19.000000000000000"
"260"," 26.000000000000000","-19.000000000000000"
"261"," 10.000000000000000","-19.000000000000000"
"262"," 16.000000000000000","-19.000000000000000"
"263","  8.000000000000000","-19.000000000000000"
"264"," 15.000000000000000","-19.000000000000000"
"265"," 25.000000000000000","-19.000000000000000"
"266"," 23.000000000000000","-19.000000000000000"
"267","  6.000000000000000","-19.000000000000000"
"268","  7.000000000000000","-19.000000000000000"
"269"," 24.000000000000000","-19.000000000000000"
"270"," 12.000000000000000","-19.000000000000000"
"271"," 13.000000000000000","-19.000000000000000"
"272"," 14.000000000000000","-19.000000000000000"
"273"," 20.000000000000000","-20.000000000000000"
"274"," 22.000000000000000","-20.000000000000000"
"275"," 30.000000000000000","-20.000000000000000"
"276"," 21.000000000000000","-20.000000000000000"
"277"," 29.000000000000000","-20.000000000000000"
"278"," 19.000000000000000","-20.000000000000000"
"279"," 11.000000000000000","-20.000000000000000"
"280"," 28.000000000000000","-20.000000000000000"
"281"," 16.000000000000000","-20.000000000000000"
"282"," 27.000000000000000","-20.000000000000000"
"283"," 26.000000000000000","-20.000000000000000"
"284"," 17.000000000000000","-20.000000000000000"
"285"," 18.000000000000000","-20.000000000000000"
"286","  8.000000000000000","-20.000000000000000"
"287"," 10.000000000000000","-20.000000000000000"
"288"," 25.000000000000000","-20.000000000000000"
"289","  7.000000000000000","-20.000000000000000"
"290"," 24.000000000000000","-20.000000000000000"
"291","  9.000000000000000","-20.000000000000000"
"292"," 15.000000000000000","-20.000000000000000"
"293","  6.000000000000000","-20.000000000000000"
"294"," 12.000000000000000","-20.000000000000000"
"295"," 23.000000000000000","-20.000000000000000"
"296","  5.000000000000000","-20.000000000000000"
"297"," 13.000000000000000","-20.000000000000000"
"298"," 14.000000000000000","-20.000000000000000"
"299","  4.000000000000000","-20.000000000000000"
"300"," 22.000000000000000","-21.000000000000000"
"301"," 29.000000000000000","-21.000000000000000"
"302"," 30.000000000000000","-21.000000000000000"
"303"," 11.000000000000000","-21.000000000000000"
"304"," 19.000000000000000","-21.000000000000000"
"305"," 28.000000000000000","-21.000000000000000"
"306","  9.000000000000000","-21.000000000000000"
"307"," 16.000000000000000","-21.000000000000000"
"308"," 17.000000000000000","-21.000000000000000"
"309"," 21.000000000000000","-21.000000000000000"
"310"," 27.000000000000000","-21.000000000000000"
"311"," 10.000000000000000","-21.000000000000000"
"312"," 14.000000000000000","-21.000000000000000"
"313"," 20.000000000000000","-21.000000000000000"
"314"," 18.000000000000000","-21.000000000000000"
"315","  8.000000000000000","-21.000000000000000"
"316"," 23.000000000000000","-21.000000000000000"
"317"," 15.000000000000000","-21.000000000000000"
"318"," 26.000000000000000","-21.000000000000000"
"319"," 25.000000000000000","-21.000000000000000"
"320"," 24.000000000000000","-21.000000000000000"
"321","  5.000000000000000","-21.000000000000000"
"322","  6.000000000000000","-21.000000000000000"
"323"," 12.000000000000000","-21.000000000000000"
"324"," 13.000000000000000","-21.000000000000000"
"325","  4.000000000000000","-21.000000000000000"
"326","  7.000000000000000","-21.000000000000000"
"327"," 11.000000000000000","-22.000000000000000"
"328"," 22.000000000000000","-22.000000000000000"
"329"," 20.000000000000000","-22.000000000000000"
"330"," 28.000000000000000","-22.000000000000000"
"331"," 29.000000000000000","-22.000000000000000"
"332"," 27.000000000000000","-22.000000000000000"
"333"," 21.000000000000000","-22.000000000000000"
"334"," 19.000000000000000","-22.000000000000000"
"335"," 16.000000000000000","-22.000000000000000"
"336"," 18.000000000000000","-22.000000000000000"
"337","  8.000000000000000","-22.000000000000000"
"338","  6.000000000000000","-22.000000000000000"
"339","  7.000000000000000","-22.000000000000000"
"340"," 17.000000000000000","-22.000000000000000"
"341","  9.000000000000000","-22.000000000000000"
"342"," 15.000000000000000","-22.000000000000000"
"343"," 10.000000000000000","-22.000000000000000"
"344"," 14.000000000000000","-22.000000000000000"
"345"," 23.000000000000000","-22.000000000000000"
"346"," 26.000000000000000","-22.000000000000000"
"347","  5.000000000000000","-22.000000000000000"
"348","  4.000000000000000","-22.000000000000000"
"349"," 12.000000000000000","-22.000000000000000"
"350"," 25.000000000000000","-22.000000000000000"
"351"," 13.000000000000000","-22.000000000000000"
"352"," 22.000000000000000","-23.000000000000000"
"353"," 27.000000000000000","-23.000000000000000"
"354"," 21.000000000000000","-23.000000000000000"
"355"," 29.000000000000000","-23.000000000000000"
"356"," 30.000000000000000","-23.000000000000000"
"357"," 20.000000000000000","-23.000000000000000"
"358"," 11.000000000000000","-23.000000000000000"
"359"," 28.000000000000000","-23.000000000000000"
"360"," 16.000000000000000","-23.000000000000000"
"361"," 19.000000000000000","-23.000000000000000"
"362"," 23.000000000000000","-23.000000000000000"
"363"," 25.000000000000000","-23.000000000000000"
"364"," 18.000000000000000","-23.000000000000000"
"365","  8.000000000000000","-23.000000000000000"
"366"," 26.000000000000000","-23.000000000000000"
"367","  7.000000000000000","-23.000000000000000"
"368","  9.000000000000000","-23.000000000000000"
"369"," 10.000000000000000","-23.000000000000000"
"370"," 17.000000000000000","-23.000000000000000"
"371"," 24.000000000000000","-23.000000000000000"
"372","  6.000000000000000","-23.000000000000000"
"373","  5.000000000000000","-23.000000000000000"
"374"," 15.000000000000000","-23.000000000000000"
"375","  4.000000000000000","-23.000000000000000"
"376"," 12.000000000000000","-23.000000000000000"
"377"," 14.000000000000000","-23.000000000000000"
"378"," 13.000000000000000","-23.000000000000000"
"379"," 22.000000000000000","-24.000000000000000"
"380","  5.000000000000000","-24.000000000000000"
"381"," 20.000000000000000","-24.000000000000000"
"382"," 11.000000000000000","-24.000000000000000"
"383","  9.000000000000000","-24.000000000000000"
"384"," 16.000000000000000","-24.000000000000000"
"385"," 21.000000000000000","-24.000000000000000"
"386"," 18.000000000000000","-24.000000000000000"
"387"," 28.000000000000000","-24.000000000000000"
"388"," 19.000000000000000","-24.000000000000000"
"389"," 29.000000000000000","-24.000000000000000"
"390"," 17.000000000000000","-24.000000000000000"
"391"," 27.000000000000000","-24.000000000000000"
"392"," 15.000000000000000","-24.000000000000000"
"393"," 23.000000000000000","-24.000000000000000"
"394"," 26.000000000000000","-24.000000000000000"
"395"," 10.000000000000000","-24.000000000000000"
"396","  8.000000000000000","-24.000000000000000"
"397","  7.000000000000000","-24.000000000000000"
"398","  6.000000000000000","-24.000000000000000"
"399"," 25.000000000000000","-24.000000000000000"
"400","  4.000000000000000","-24.000000000000000"
"401"," 14.000000000000000","-24.000000000000000"
"402"," 24.000000000000000","-24.000000000000000"
"403"," 13.000000000000000","-24.000000000000000"
"404"," 12.000000000000000","-24.000000000000000"
"405"," 21.000000000000000","-25.000000000000000"
"406"," 22.000000000000000","-25.000000000000000"
"407"," 11.000000000000000","-25.000000000000000"
"408"," 20.000000000000000","-25.000000000000000"
"409"," 27.000000000000000","-25.000000000000000"
"410"," 19.000000000000000","-25.000000000000000"
"411"," 10.000000000000000","-25.000000000000000"
"412"," 16.000000000000000","-25.000000000000000"
"413"," 25.000000000000000","-25.000000000000000"
"414"," 28.000000000000000","-25.000000000000000"
"415","  7.000000000000000","-25.000000000000000"
"416"," 15.000000000000000","-25.000000000000000"
"417","  5.000000000000000","-25.000000000000000"
"418"," 26.000000000000000","-25.000000000000000"
"419","  9.000000000000000","-25.000000000000000"
"420"," 14.000000000000000","-25.000000000000000"
"421"," 18.000000000000000","-25.000000000000000"
"422","  6.000000000000000","-25.000000000000000"
"423","  8.000000000000000","-25.000000000000000"
"424"," 12.000000000000000","-25.000000000000000"
"425"," 23.000000000000000","-25.000000000000000"
"426"," 24.000000000000000","-25.000000000000000"
"427","  3.000000000000000","-25.000000000000000"
"428"," 13.000000000000000","-25.000000000000000"
"429","  4.000000000000000","-25.000000000000000"
"430"," 17.000000000000000","-25.000000000000000"
"431"," 28.000000000000000","-26.000000000000000"
"432"," 20.000000000000000","-26.000000000000000"
"433"," 27.000000000000000","-26.000000000000000"
"434"," 22.000000000000000","-26.000000000000000"
"435"," 11.000000000000000","-26.000000000000000"
"436"," 21.000000000000000","-26.000000000000000"
"437"," 26.000000000000000","-26.000000000000000"
"438"," 16.000000000000000","-26.000000000000000"
"439"," 19.000000000000000","-26.000000000000000"
"440","  9.000000000000000","-26.000000000000000"
"441","  8.000000000000000","-26.000000000000000"
"442"," 10.000000000000000","-26.000000000000000"
"443"," 25.000000000000000","-26.000000000000000"
"444"," 15.000000000000000","-26.000000000000000"
"445"," 17.000000000000000","-26.000000000000000"
"446","  7.000000000000000","-26.000000000000000"
"447"," 14.000000000000000","-26.000000000000000"
"448"," 18.000000000000000","-26.000000000000000"
"449"," 23.000000000000000","-26.000000000000000"
"450","  3.000000000000000","-26.000000000000000"
"451","  6.000000000000000","-26.000000000000000"
"452"," 12.000000000000000","-26.000000000000000"
"453","  4.000000000000000","-26.000000000000000"
"454"," 13.000000000000000","-26.000000000000000"
"455"," 24.000000000000000","-26.000000000000000"
"456","  5.000000000000000","-26.000000000000000"
"457"," 20.000000000000000","-27.000000000000000"
"458"," 11.000000000000000","-27.000000000000000"
"459","  9.000000000000000","-27.000000000000000"
"460"," 22.000000000000000","-27.000000000000000"
"461"," 19.000000000000000","-27.000000000000000"
"462"," 27.000000000000000","-27.000000000000000"
"463"," 21.000000000000000","-27.000000000000000"
"464"," 23.000000000000000","-27.000000000000000"
"465"," 25.000000000000000","-27.000000000000000"
"466","  8.000000000000000","-27.000000000000000"
"467"," 17.000000000000000","-27.000000000000000"
"468"," 18.000000000000000","-27.000000000000000"
"469"," 26.000000000000000","-27.000000000000000"
"470"," 16.000000000000000","-27.000000000000000"
"471"," 10.000000000000000","-27.000000000000000"
"472"," 24.000000000000000","-27.000000000000000"
"473","  5.000000000000000","-27.000000000000000"
"474"," 15.000000000000000","-27.000000000000000"
"475","  6.000000000000000","-27.000000000000000"
"476","  7.000000000000000","-27.000000000000000"
"477"," 14.000000000000000","-27.000000000000000"
"478"," 12.000000000000000","-27.000000000000000"
"479","  4.000000000000000","-27.000000000000000"
"480"," 13.000000000000000","-27.000000000000000"
"481","  3.000000000000000","-27.000000000000000"
"482"," 22.000000000000000","-28.000000000000000"
"483"," 27.000000000000000","-28.000000000000000"
"484"," 11.000000000000000","-28.000000000000000"
"485"," 20.000000000000000","-28.000000000000000"
"486"," 21.000000000000000","-28.000000000000000"
"487"," 19.000000000000000","-28.000000000000000"
"488"," 26.000000000000000","-28.000000000000000"
"489"," 10.000000000000000","-28.000000000000000"
"490"," 16.000000000000000","-28.000000000000000"
"491","  7.000000000000000","-28.000000000000000"
"492","  9.000000000000000","-28.000000000000000"
"493","  6.000000000000000","-28.000000000000000"
"494","  8.000000000000000","-28.000000000000000"
"495"," 12.000000000000000","-28.000000000000000"
"496"," 17.000000000000000","-28.000000000000000"
"497"," 25.000000000000000","-28.000000000000000"
"498","  4.000000000000000","-28.000000000000000"
"499"," 18.000000000000000","-28.000000000000000"
"500","  5.000000000000000","-28.000000000000000"
"501"," 23.000000000000000","-28.000000000000000"
"502"," 15.000000000000000","-28.000000000000000"
"503"," 14.000000000000000","-28.000000000000000"
"504","  3.000000000000000","-28.000000000000000"
"505"," 24.000000000000000","-28.000000000000000"
"506"," 13.000000000000000","-28.000000000000000"
"507"," 22.000000000000000","-29.000000000000000"
"508"," 11.000000000000000","-29.000000000000000"
"509"," 19.000000000000000","-29.000000000000000"
"510"," 15.000000000000000","-29.000000000000000"
"511"," 21.000000000000000","-29.000000000000000"
"512"," 17.000000000000000","-29.000000000000000"
"513"," 16.000000000000000","-29.000000000000000"
"514"," 10.000000000000000","-29.000000000000000"
"515"," 20.000000000000000","-29.000000000000000"
"516","  5.000000000000000","-29.000000000000000"
"517"," 18.000000000000000","-29.000000000000000"
"518","  6.000000000000000","-29.000000000000000"
"519","  9.000000000000000","-29.000000000000000"
"520"," 23.000000000000000","-29.000000000000000"
"521","  8.000000000000000","-29.000000000000000"
"522"," 24.000000000000000","-29.000000000000000"
"523"," 25.000000000000000","-29.000000000000000"
"524"," 14.000000000000000","-29.000000000000000"
"525","  7.000000000000000","-29.000000000000000"
"526"," 13.000000000000000","-29.000000000000000"
"527","  3.000000000000000","-29.000000000000000"
"528","  4.000000000000000","-29.000000000000000"
"529"," 12.000000000000000","-29.000000000000000"
"530"," 11.000000000000000","-30.000000000000000"
"531"," 19.000000000000000","-30.000000000000000"
"532"," 20.000000000000000","-30.000000000000000"
"533"," 22.000000000000000","-30.000000000000000"
"534","  3.000000000000000","-30.000000000000000"
"535","  9.000000000000000","-30.000000000000000"
"536"," 16.000000000000000","-30.000000000000000"
"537"," 18.000000000000000","-30.000000000000000"
"538"," 10.000000000000000","-30.000000000000000"
"539"," 21.000000000000000","-30.000000000000000"
"540"," 25.000000000000000","-30.000000000000000"
"541","  8.000000000000000","-30.000000000000000"
"542","  6.000000000000000","-30.000000000000000"
"543"," 17.000000000000000","-30.000000000000000"
"544"," 12.000000000000000","-30.000000000000000"
"545","  7.000000000000000","-30.000000000000000"
"546"," 14.000000000000000","-30.000000000000000"
"547"," 23.000000000000000","-30.000000000000000"
"548"," 24.000000000000000","-30.000000000000000"
"549"," 13.000000000000000","-30.000000000000000"
"550","  4.000000000000000","-30.000000000000000"
"551","  5.000000000000000","-30.000000000000000"
"552"," 15.000000000000000","-30.000000000000000"
"553"," 22.000000000000000","-31.000000000000000"
"554"," 19.000000000000000","-31.000000000000000"
"555"," 11.000000000000000","-31.000000000000000"
"556"," 21.000000000000000","-31.000000000000000"
"557","  9.000000000000000","-31.000000000000000"
"558"," 23.000000000000000","-31.000000000000000"
"559"," 10.000000000000000","-31.000000000000000"
"560"," 20.000000000000000","-31.000000000000000"
"561"," 16.000000000000000","-31.000000000000000"
"562"," 17.000000000000000","-31.000000000000000"
"563"," 18.000000000000000","-31.000000000000000"
"564"," 15.000000000000000","-31.000000000000000"
"565"," 12.000000000000000","-31.000000000000000"
"566","  8.000000000000000","-31.000000000000000"
"567","  6.000000000000000","-31.000000000000000"
"568"," 13.000000000000000","-31.000000000000000"
"569","  5.000000000000000","-31.000000000000000"
"570"," 14.000000000000000","-31.000000000000000"
"571","  3.000000000000000","-31.000000000000000"
"572","  7.000000000000000","-31.000000000000000"
"573","  4.000000000000000","-31.000000000000000"
"574"," 11.000000000000000","-32.000000000000000"
"575"," 20.000000000000000","-32.000000000000000"
"576"," 16.000000000000000","-32.000000000000000"
"577"," 19.000000000000000","-32.000000000000000"
"578"," 10.000000000000000","-32.000000000000000"
"579","  9.000000000000000","-32.000000000000000"
"580","  8.000000000000000","-32.000000000000000"
"581"," 14.000000000000000","-32.000000000000000"
"582"," 17.000000000000000","-32.000000000000000"
"583"," 18.000000000000000","-32.000000000000000"
"584","  5.000000000000000","-32.000000000000000"
"585","  6.000000000000000","-32.000000000000000"
"586","  7.000000000000000","-32.000000000000000"
"587"," 12.000000000000000","-32.000000000000000"
"588","  3.000000000000000","-32.000000000000000"
"589","  4.000000000000000","-32.000000000000000"
"590"," 13.000000000000000","-32.000000000000000"
"591"," 11.000000000000000","-33.000000000000000"
"592","  9.000000000000000","-33.000000000000000"
"593"," 16.000000000000000","-33.000000000000000"
"594","  8.000000000000000","-33.000000000000000"
"595"," 18.000000000000000","-33.000000000000000"
"596"," 17.000000000000000","-33.000000000000000"
"597","  6.000000000000000","-33.000000000000000"
"598"," 15.000000000000000","-33.000000000000000"
"599"," 10.000000000000000","-33.000000000000000"
"600"," 14.000000000000000","-33.000000000000000"
"601"," 12.000000000000000","-33.000000000000000"
"602"," 13.000000000000000","-33.000000000000000"
"603"," 14.000000000000000","-34.000000000000000"
"604"," 16.000000000000000","-34.000000000000000"
"605"," 15.000000000000000","-34.000000000000000"
"606"," 12.000000000000000","-34.000000000000000"
"607"," 13.000000000000000","-34.000000000000000"
"608","  4.500000000000000","-32.500000000000000"
"609","  9.000000000000000","-33.500000000000000"
"610"," 19.500000000000000","-32.500000000000000"
"611"," 24.000000000000000","-30.500000000000000"
"612"," 26.000000000000000","-29.000000000000000"
"613"," 28.500000000000000","-25.500000000000000"
